"CLIENT","PURCHASEORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","APPROVALSTATUS","CONFIRMSTATUS","ORDERINGSTATUS","INVOICINGSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E2E7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20151109","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20151109","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E307FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20151110","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20151110","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","107524.83 ","90357.00 ","17167.83 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E327FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20151111","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20151111","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","14147.91 ","11889.00 ","2258.91 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E347FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20151112","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20151112","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1652.91 ","1389.00 ","263.91 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E367FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20151113","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20151113","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","5911.92 ","4968.00 ","943.92 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E387FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20151114","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20151114","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","148792.84 ","125036.00 ","23756.84 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20151115","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20151115","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","5283.60 ","4440.00 ","843.60 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20151116","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20151116","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","13964.65 ","11735.00 ","2229.65 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20151117","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20151117","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","119010.71 ","100009.00 ","19001.71 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E407FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20151118","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20151118","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","53974.83 ","45357.00 ","8617.83 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E427FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20151119","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20151119","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","7676.69 ","6451.00 ","1225.69 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E447FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20151120","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20151120","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","22006.67 ","18493.00 ","3513.67 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E467FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20151121","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20151121","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","66745.91 ","56089.00 ","10656.91 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E487FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20151122","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20151122","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","66745.91 ","56089.00 ","10656.91 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4A7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20151123","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20151123","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","42474.67 ","35693.00 ","6781.67 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4C7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20151124","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20151124","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","10558.87 ","8873.00 ","1685.87 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4E7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20151125","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20151125","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","3525.97 ","2963.00 ","562.97 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E507FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20151126","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20151126","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E527FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20151127","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20151127","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","2801.26 ","2354.00 ","447.26 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E547FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20151128","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20151128","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E567FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20151129","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20151129","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","8739.36 ","7344.00 ","1395.36 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E587FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20151130","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20151130","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","6961.50 ","5850.00 ","1111.50 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5A7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20151201","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151201","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","148857.10 ","125090.00 ","23767.10 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5C7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20151202","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20151202","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","24271.24 ","20396.00 ","3875.24 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5E7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151203","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151203","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30368.80 ","25520.00 ","4848.80 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E607FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20151204","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20151204","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","126082.88 ","105952.00 ","20130.88 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E627FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20151205","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20151205","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","54399.66 ","45714.00 ","8685.66 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E647FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20151206","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20151206","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","15471.19 ","13001.00 ","2470.19 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E667FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20151207","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20151207","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1970.64 ","1656.00 ","314.64 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E687FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20151208","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20151208","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","29771.42 ","25018.00 ","4753.42 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20151209","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20151209","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","12430.74 ","10446.00 ","1984.74 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6C7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20151210","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151210","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","12186.79 ","10241.00 ","1945.79 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6E7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20151211","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20151211","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","13964.65 ","11735.00 ","2229.65 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E707FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20151212","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20151212","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","119010.71 ","100009.00 ","19001.71 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E727FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20151213","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20151213","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","4676.70 ","3930.00 ","746.70 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E747FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20151214","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20151214","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","89816.44 ","75476.00 ","14340.44 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E767FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20151215","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20151215","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30166.50 ","25350.00 ","4816.50 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E787FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20151216","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20151216","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","12209.40 ","10260.00 ","1949.40 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7A7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20151217","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20151217","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","8491.12 ","7135.40 ","1355.72 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7C7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151218","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20151218","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2346.68 ","1972.00 ","374.68 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7E7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20151219","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20151219","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5933.58 ","4986.20 ","947.38 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E807FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20151220","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20151220","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5928.10 ","4981.60 ","946.50 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E827FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20151221","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20151221","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","9080.89 ","7631.00 ","1449.89 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E847FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20151222","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20151222","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","10253.04 ","8616.00 ","1637.04 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E867FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20151223","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20151223","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","7275.66 ","6114.00 ","1161.66 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E887FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20151224","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20151224","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","4551.75 ","3825.00 ","726.75 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20151225","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20151225","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8C7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20151226","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20151226","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","4955.51 ","4164.30 ","791.21 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8E7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20151227","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20151227","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","4131.68 ","3472.00 ","659.68 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E907FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20151228","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20151228","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E927FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20151229","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20151229","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E947FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20151230","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20151230","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E967FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20151231","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20151231","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E987FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150101","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150101","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9A7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150102","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150102","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","49.98 ","42.00 ","7.98 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9C7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150103","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150103","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","2343.94 ","1969.70 ","374.24 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9E7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150104","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150104","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2595.39 ","2181.00 ","414.39 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA07FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150105","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150105","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9107.07 ","7653.00 ","1454.07 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA27FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150106","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150106","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1514.63 ","1272.80 ","241.83 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA47FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150107","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150107","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4288.64 ","3603.90 ","684.74 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA67FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150108","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150108","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","4272.10 ","3590.00 ","682.10 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA87FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150109","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150109","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2446.64 ","2056.00 ","390.64 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAA7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150110","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150110","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAC7FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150111","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150111","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150112","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150112","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","12211.78 ","10262.00 ","1949.78 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB07FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150113","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150113","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","8752.45 ","7355.00 ","1397.45 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB27FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150114","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150114","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","2291.94 ","1926.00 ","365.94 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB47FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150115","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150115","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","11640.81 ","9782.20 ","1858.61 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB67FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150116","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150116","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","5971.42 ","5018.00 ","953.42 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB87FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150117","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150117","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9401.11 ","7900.10 ","1501.01 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBA7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150118","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150118","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","3573.57 ","3003.00 ","570.57 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBC7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150119","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150119","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBE7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150120","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150120","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","7783.31 ","6540.60 ","1242.71 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC07FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150121","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150121","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","6978.16 ","5864.00 ","1114.16 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC27FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150122","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150122","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC47FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150123","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150123","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC67FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150124","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150124","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC87FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150125","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150125","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECA7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150126","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150126","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECC7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150127","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150127","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1909.83 ","1604.90 ","304.93 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150128","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150128","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2708.44 ","2276.00 ","432.44 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED07FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150129","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150129","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2990.47 ","2513.00 ","477.47 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED27FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150130","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150130","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9399.81 ","7899.00 ","1500.81 ","C","A","S","I","D"
