"CLIENT","HEADER_PURCHASEORDERID","PRODUCT_PRODUCTID","NOTEID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","QUANTITY","QUANTITYUNIT","DELIVERYDATE"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E2A7FB","HT-1120","","EUR","928.20 ","780.00 ","148.20 ","3.000 ","EA","20151023"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E2C7FB","HT-1052","","EUR","404.60 ","340.00 ","64.60 ","2.000 ","EA","20151103"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E2C7FB","HT-1210","","EUR","5709.62 ","4798.00 ","911.62 ","2.000 ","EA","20151012"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E2E7FB","HT-1501","","JPY","17850.00 ","15000.00 ","2850.00 ","1.000 ","EA","20150408"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E2E7FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20151219"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E307FB","HT-1056","","JPY","141.61 ","119.00 ","22.61 ","1.000 ","EA","20150412"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E307FB","HT-1501","","JPY","35700.00 ","30000.00 ","5700.00 ","2.000 ","EA","20150117"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E327FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150203"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E327FB","HT-1138","","USD","2882.18 ","2422.00 ","460.18 ","2.000 ","EA","20150205"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E347FB","HT-1120","","EUR","618.80 ","520.00 ","98.80 ","2.000 ","EA","20150911"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E347FB","HT-1042","","EUR","415.31 ","349.00 ","66.31 ","1.000 ","EA","20151106"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E367FB","HT-1052","","EUR","202.30 ","170.00 ","32.30 ","1.000 ","EA","20150911"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E367FB","HT-1210","","EUR","5709.62 ","4798.00 ","911.62 ","2.000 ","EA","20151027"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E387FB","HT-1060","","EUR","32.13 ","27.00 ","5.13 ","3.000 ","EA","20150818"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E387FB","HT-1502","","EUR","89250.00 ","75000.00 ","14250.00 ","3.000 ","EA","20151203"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3A7FB","HT-1061","","EUR","24.99 ","21.00 ","3.99 ","3.000 ","EA","20150301"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3A7FB","HT-6130","","EUR","1736.21 ","1459.00 ","277.21 ","1.000 ","EA","20151123"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3C7FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20150530"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3C7FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150408"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3E7FB","HT-1502","","EUR","59500.00 ","50000.00 ","9500.00 ","2.000 ","EA","20150216"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E3E7FB","HT-1060","","EUR","10.71 ","9.00 ","1.71 ","1.000 ","EA","20151203"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E407FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20150422"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E407FB","HT-1501","","JPY","53550.00 ","45000.00 ","8550.00 ","3.000 ","EA","20150224"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E427FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150120"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E427FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20150724"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E447FB","HT-1052","","EUR","606.90 ","510.00 ","96.90 ","3.000 ","EA","20150708"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E447FB","HT-1210","","EUR","8564.43 ","7197.00 ","1367.43 ","3.000 ","EA","20150703"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E467FB","HT-1500","","EUR","5950.00 ","5000.00 ","950.00 ","1.000 ","EA","20150411"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E467FB","HT-1055","","EUR","235.62 ","198.00 ","37.62 ","2.000 ","EA","20150905"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E487FB","HT-1500","","EUR","11900.00 ","10000.00 ","1900.00 ","2.000 ","EA","20151022"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E487FB","HT-1055","","EUR","117.81 ","99.00 ","18.81 ","1.000 ","EA","20150414"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4A7FB","HT-1500","","EUR","17850.00 ","15000.00 ","2850.00 ","3.000 ","EA","20150407"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4A7FB","HT-1055","","EUR","117.81 ","99.00 ","18.81 ","1.000 ","EA","20150420"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4C7FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20150717"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4C7FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150315"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4E7FB","HT-1042","","EUR","830.62 ","698.00 ","132.62 ","2.000 ","EA","20151214"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E4E7FB","HT-1120","","EUR","309.40 ","260.00 ","49.40 ","1.000 ","EA","20150308"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E507FB","HT-1501","","JPY","17850.00 ","15000.00 ","2850.00 ","1.000 ","EA","20150517"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E507FB","HT-1056","","JPY","283.22 ","238.00 ","45.22 ","2.000 ","EA","20141212"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E527FB","HT-1042","","EUR","1245.93 ","1047.00 ","198.93 ","3.000 ","EA","20150520"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E527FB","HT-1120","","EUR","309.40 ","260.00 ","49.40 ","1.000 ","EA","20150226"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E547FB","HT-1501","","JPY","35700.00 ","30000.00 ","5700.00 ","2.000 ","EA","20151117"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E547FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E567FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150611"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E567FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20150218"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E587FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150830"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E587FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20151012"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5A7FB","HT-1060","","EUR","21.42 ","18.00 ","3.42 ","2.000 ","EA","20150810"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5A7FB","HT-1502","","EUR","59500.00 ","50000.00 ","9500.00 ","2.000 ","EA","20151205"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5C7FB","HT-1500","","EUR","5950.00 ","5000.00 ","950.00 ","1.000 ","EA","20150521"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5C7FB","HT-1055","","EUR","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150629"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5E7FB","HT-1210","","EUR","5709.62 ","4798.00 ","911.62 ","2.000 ","EA","20150614"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E5E7FB","HT-1052","","EUR","404.60 ","340.00 ","64.60 ","2.000 ","EA","20150702"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E607FB","HT-1056","","JPY","141.61 ","119.00 ","22.61 ","1.000 ","EA","20151123"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E607FB","HT-1501","","JPY","53550.00 ","45000.00 ","8550.00 ","3.000 ","EA","20150207"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E627FB","HT-1501","","JPY","17850.00 ","15000.00 ","2850.00 ","1.000 ","EA","20150804"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E627FB","HT-1056","","JPY","283.22 ","238.00 ","45.22 ","2.000 ","EA","20150526"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E647FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20150202"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E647FB","HT-1051","","USD","235.62 ","198.00 ","37.62 ","2.000 ","EA","20150610"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E667FB","HT-1042","","EUR","830.62 ","698.00 ","132.62 ","2.000 ","EA","20150618"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E667FB","HT-1120","","EUR","309.40 ","260.00 ","49.40 ","1.000 ","EA","20150426"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E687FB","HT-1502","","EUR","29750.00 ","25000.00 ","4750.00 ","1.000 ","EA","20151205"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E687FB","HT-1060","","EUR","21.42 ","18.00 ","3.42 ","2.000 ","EA","20151019"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6A7FB","HT-1210","","EUR","8564.43 ","7197.00 ","1367.43 ","3.000 ","EA","20150124"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6A7FB","HT-1052","","EUR","606.90 ","510.00 ","96.90 ","3.000 ","EA","20150611"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6C7FB","HT-6130","","EUR","5208.63 ","4377.00 ","831.63 ","3.000 ","EA","20150328"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6C7FB","HT-1061","","EUR","8.33 ","7.00 ","1.33 ","1.000 ","EA","20150705"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6E7FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20141224"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E6E7FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150101"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E707FB","HT-1502","","EUR","59500.00 ","50000.00 ","9500.00 ","2.000 ","EA","20150919"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E707FB","HT-1060","","EUR","10.71 ","9.00 ","1.71 ","1.000 ","EA","20150406"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E727FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150325"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E727FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20150118"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E747FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20150123"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E747FB","HT-1501","","JPY","53550.00 ","45000.00 ","8550.00 ","3.000 ","EA","20150723"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E767FB","HT-1052","","EUR","606.90 ","510.00 ","96.90 ","3.000 ","EA","20150214"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E767FB","HT-1210","","EUR","8564.43 ","7197.00 ","1367.43 ","3.000 ","EA","20150615"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E787FB","HT-8001","","GBP","1188.81 ","999.00 ","189.81 ","1.000 ","EA","20150113"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E787FB","HT-1031","","GBP","678.30 ","570.00 ","108.30 ","2.000 ","EA","20150124"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7A7FB","HT-1030","","EUR","547.40 ","460.00 ","87.40 ","2.000 ","EA","20150521"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7A7FB","HT-1111","","EUR","8.21 ","6.90 ","1.31 ","1.000 ","EA","20150904"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7C7FB","HT-1115","","CAD","149.94 ","126.00 ","23.94 ","3.000 ","EA","20150717"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7C7FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","1.000 ","EA","20150514"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7E7FB","HT-1032","","EUR","1231.65 ","1035.00 ","196.65 ","3.000 ","EA","20150303"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E7E7FB","HT-1113","","EUR","8.21 ","6.90 ","1.31 ","3.000 ","EA","20150922"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E807FB","HT-8002","","EUR","2853.62 ","2398.00 ","455.62 ","2.000 ","EA","20150111"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E807FB","HT-1032","","EUR","410.55 ","345.00 ","65.55 ","1.000 ","EA","20150910"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E827FB","HT-1114","","USD","82.11 ","69.00 ","13.11 ","1.000 ","EA","20151215"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E827FB","HT-8003","","USD","3303.44 ","2776.00 ","527.44 ","2.000 ","EA","20151011"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E847FB","HT-1037","","MXN","5105.10 ","4290.00 ","815.10 ","3.000 ","EA","20150802"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E847FB","HT-1116","","MXN","42.84 ","36.00 ","6.84 ","1.000 ","EA","20141230"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E867FB","HT-1117","","EUR","90.44 ","76.00 ","14.44 ","2.000 ","EA","20150201"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E867FB","HT-1040","","EUR","2963.10 ","2490.00 ","473.10 ","3.000 ","EA","20150122"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E887FB","HT-1118","","ARS","188.02 ","158.00 ","30.02 ","2.000 ","EA","20150311"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E887FB","HT-1041","","ARS","1166.20 ","980.00 ","186.20 ","2.000 ","EA","20151022"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8A7FB","HT-1112","","GBP","92.82 ","78.00 ","14.82 ","2.000 ","EA","20141220"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8A7FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20150625"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8C7FB","HT-1111","","EUR","16.42 ","13.80 ","2.62 ","2.000 ","EA","20150806"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8C7FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20141216"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8E7FB","HT-1040","","EUR","987.70 ","830.00 ","157.70 ","1.000 ","EA","20141212"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E8E7FB","HT-1117","","EUR","135.66 ","114.00 ","21.66 ","3.000 ","EA","20150323"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E907FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","2.000 ","EA","20150622"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E907FB","HT-1036","","CAD","1023.40 ","860.00 ","163.40 ","2.000 ","EA","20151211"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E927FB","HT-8002","","EUR","1426.81 ","1199.00 ","227.81 ","1.000 ","EA","20150831"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E927FB","HT-1032","","EUR","1231.65 ","1035.00 ","196.65 ","3.000 ","EA","20150922"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E947FB","HT-1032","","EUR","410.55 ","345.00 ","65.55 ","1.000 ","EA","20150713"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E947FB","HT-1113","","EUR","5.47 ","4.60 ","0.87 ","2.000 ","EA","20151010"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E967FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150406"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E967FB","HT-1114","","USD","164.22 ","138.00 ","26.22 ","2.000 ","EA","20150926"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E987FB","HT-1040","","EUR","1975.40 ","1660.00 ","315.40 ","2.000 ","EA","20150310"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E987FB","HT-1117","","EUR","45.22 ","38.00 ","7.22 ","1.000 ","EA","20150712"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9A7FB","HT-1115","","CAD","49.98 ","42.00 ","7.98 ","1.000 ","EA","20150131"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9A7FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","2.000 ","EA","20150201"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9C7FB","HT-1030","","EUR","821.10 ","690.00 ","131.10 ","3.000 ","EA","20150428"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9C7FB","HT-1111","","EUR","24.63 ","20.70 ","3.93 ","3.000 ","EA","20151021"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9E7FB","HT-1118","","ARS","282.03 ","237.00 ","45.03 ","3.000 ","EA","20150301"
"100","02BD2137-0890-1EEA-A6C2-BB55C1E9E7FB","HT-1041","","ARS","583.10 ","490.00 ","93.10 ","1.000 ","EA","20150706"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA07FB","HT-1112","","GBP","92.82 ","78.00 ","14.82 ","2.000 ","EA","20150708"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA07FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20150503"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA27FB","HT-1111","","EUR","16.42 ","13.80 ","2.62 ","2.000 ","EA","20150327"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA27FB","HT-8000","","EUR","950.81 ","799.00 ","151.81 ","1.000 ","EA","20150628"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA47FB","HT-1113","","EUR","8.21 ","6.90 ","1.31 ","3.000 ","EA","20151117"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA47FB","HT-8002","","EUR","4280.43 ","3597.00 ","683.43 ","3.000 ","EA","20150420"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA67FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150212"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA67FB","HT-1114","","USD","246.33 ","207.00 ","39.33 ","3.000 ","EA","20150423"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA87FB","HT-1115","","CAD","149.94 ","126.00 ","23.94 ","3.000 ","EA","20150624"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EA87FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","3.000 ","EA","20150831"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAA7FB","HT-1037","","MXN","1701.70 ","1430.00 ","271.70 ","1.000 ","EA","20150815"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAA7FB","HT-1116","","MXN","85.68 ","72.00 ","13.68 ","2.000 ","EA","20141224"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAC7FB","HT-1037","","MXN","3403.40 ","2860.00 ","543.40 ","2.000 ","EA","20150426"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAC7FB","HT-1116","","MXN","42.84 ","36.00 ","6.84 ","1.000 ","EA","20150612"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAE7FB","HT-1037","","MXN","5105.10 ","4290.00 ","815.10 ","3.000 ","EA","20150726"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EAE7FB","HT-1116","","MXN","42.84 ","36.00 ","6.84 ","1.000 ","EA","20151031"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB07FB","HT-8003","","USD","4955.16 ","4164.00 ","791.16 ","3.000 ","EA","20151213"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB07FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150724"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB27FB","HT-1117","","EUR","90.44 ","76.00 ","14.44 ","2.000 ","EA","20150224"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB27FB","HT-1040","","EUR","987.70 ","830.00 ","157.70 ","1.000 ","EA","20141209"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB47FB","HT-8002","","EUR","1426.81 ","1199.00 ","227.81 ","1.000 ","EA","20150601"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB47FB","HT-1032","","EUR","821.10 ","690.00 ","131.10 ","2.000 ","EA","20150831"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB67FB","HT-1040","","EUR","2963.10 ","2490.00 ","473.10 ","3.000 ","EA","20150915"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB67FB","HT-1117","","EUR","45.22 ","38.00 ","7.22 ","1.000 ","EA","20150705"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB87FB","HT-1113","","EUR","5.47 ","4.60 ","0.87 ","2.000 ","EA","20151206"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EB87FB","HT-8002","","EUR","4280.43 ","3597.00 ","683.43 ","3.000 ","EA","20151030"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBA7FB","HT-1041","","ARS","1166.20 ","980.00 ","186.20 ","2.000 ","EA","20150611"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBA7FB","HT-1118","","ARS","188.02 ","158.00 ","30.02 ","2.000 ","EA","20150705"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBC7FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20150111"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBC7FB","HT-1031","","GBP","678.30 ","570.00 ","108.30 ","2.000 ","EA","20150611"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBE7FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20150828"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EBE7FB","HT-1030","","EUR","547.40 ","460.00 ","87.40 ","2.000 ","EA","20150825"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC07FB","HT-1037","","MXN","1701.70 ","1430.00 ","271.70 ","1.000 ","EA","20150315"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC07FB","HT-1116","","MXN","128.52 ","108.00 ","20.52 ","3.000 ","EA","20150720"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC27FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","2.000 ","EA","20150730"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC27FB","HT-1036","","CAD","1023.40 ","860.00 ","163.40 ","2.000 ","EA","20151223"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC47FB","HT-8002","","EUR","1426.81 ","1199.00 ","227.81 ","1.000 ","EA","20141223"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC47FB","HT-1032","","EUR","1231.65 ","1035.00 ","196.65 ","3.000 ","EA","20151213"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC67FB","HT-1032","","EUR","410.55 ","345.00 ","65.55 ","1.000 ","EA","20150322"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC67FB","HT-1113","","EUR","5.47 ","4.60 ","0.87 ","2.000 ","EA","20150613"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC87FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20151231"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EC87FB","HT-1114","","USD","164.22 ","138.00 ","26.22 ","2.000 ","EA","20150827"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECA7FB","HT-1040","","EUR","1975.40 ","1660.00 ","315.40 ","2.000 ","EA","20151012"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECA7FB","HT-1117","","EUR","45.22 ","38.00 ","7.22 ","1.000 ","EA","20150802"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECC7FB","HT-1111","","EUR","8.21 ","6.90 ","1.31 ","1.000 ","EA","20150224"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECC7FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20151118"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECE7FB","HT-1036","","CAD","1535.10 ","1290.00 ","245.10 ","3.000 ","EA","20151121"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ECE7FB","HT-1115","","CAD","149.94 ","126.00 ","23.94 ","3.000 ","EA","20150121"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED07FB","HT-1118","","ARS","282.03 ","237.00 ","45.03 ","3.000 ","EA","20150514"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED07FB","HT-1041","","ARS","583.10 ","490.00 ","93.10 ","1.000 ","EA","20151227"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED27FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20151126"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED27FB","HT-1031","","GBP","678.30 ","570.00 ","108.30 ","2.000 ","EA","20150726"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED47FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20151225"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED47FB","HT-1030","","EUR","273.70 ","230.00 ","43.70 ","1.000 ","EA","20150212"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED67FB","HT-8003","","USD","4955.16 ","4164.00 ","791.16 ","3.000 ","EA","20150824"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED67FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150904"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED87FB","HT-1113","","EUR","8.21 ","6.90 ","1.31 ","3.000 ","EA","20150708"
"100","02BD2137-0890-1EEA-A6C2-BB55C1ED87FB","HT-8002","","EUR","4280.43 ","3597.00 ","683.43 ","3.000 ","EA","20151007"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EDA7FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","3.000 ","EA","20141218"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EDA7FB","HT-1036","","CAD","1535.10 ","1290.00 ","245.10 ","3.000 ","EA","20141205"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EDC7FB","HT-6132","","BRL","1069.81 ","899.00 ","170.81 ","1.000 ","EA","20150223"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EDC7FB","HT-1063","","BRL","33.32 ","28.00 ","5.32 ","2.000 ","EA","20150909"
"100","02BD2137-0890-1EEA-A6C2-BB55C1EDE7FB","HT-7020","","CHF","3546.20 ","2980.00 ","566.20 ","2.000 ","EA","20150209"
