"CLIENT","HEADER_SALESORDERID","PRODUCT_PRODUCTID","NOTEID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","ITEMATPSTATUS","OPITEMPOS","QUANTITY","QUANTITYUNIT","DELIVERYDATE"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A07FB","0000001103","","EUR","274.89 ","231.00 ","43.89 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A27FB","0000001104","","JPY","196.35 ","165.00 ","31.35 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A27FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A47FB","0000001116","","MXN","128.52 ","108.00 ","20.52 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A47FB","0000001117","","EUR","135.66 ","114.00 ","21.66 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A67FB","0000001000","","EUR","1137.64 ","956.00 ","181.64 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A67FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A87FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9A87FB","0000001031","","GBP","339.15 ","285.00 ","54.15 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9AA7FB","0000001040","","EUR","2963.10 ","2490.00 ","473.10 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9AA7FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9AC7FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9AC7FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9AE7FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9AE7FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B07FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B07FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B27FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B27FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B47FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B47FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B67FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B67FB","0000001061","","EUR","16.66 ","14.00 ","2.66 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B87FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9B87FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9BA7FB","0000001085","","DKK","3567.62 ","2998.00 ","569.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9BA7FB","0000001090","","EUR","92.82 ","78.00 ","14.82 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9BC7FB","0000001104","","JPY","65.45 ","55.00 ","10.45 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9BC7FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9BE7FB","0000001000","","EUR","2275.28 ","1912.00 ","363.28 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9BE7FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C07FB","0000001070","","ARS","84.37 ","70.90 ","13.47 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C07FB","0000001071","","ZAR","291.67 ","245.10 ","46.57 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C27FB","0000001040","","EUR","987.70 ","830.00 ","157.70 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C27FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C47FB","0000001113","","EUR","8.21 ","6.90 ","1.31 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C47FB","0000001114","","USD","164.22 ","138.00 ","26.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C67FB","0000001117","","EUR","90.44 ","76.00 ","14.44 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C67FB","0000001118","","ARS","94.01 ","79.00 ","15.01 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C87FB","0000001100","","USD","106.98 ","89.90 ","17.08 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9C87FB","0000001107","","ARS","71.16 ","59.80 ","11.36 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9CA7FB","0000001100","","USD","320.94 ","269.70 ","51.24 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9CA7FB","0000001101","","EUR","285.24 ","239.70 ","45.54 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9CC7FB","0000001070","","ARS","253.11 ","212.70 ","40.41 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9CC7FB","0000001071","","ZAR","97.22 ","81.70 ","15.52 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9CE7FB","0000001210","","EUR","5709.62 ","4798.00 ","911.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9CE7FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D07FB","0000001063","","BRL","33.32 ","28.00 ","5.32 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D07FB","0000001064","","CAD","19.04 ","16.00 ","3.04 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D27FB","0000001102","","USD","246.33 ","207.00 ","39.33 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D27FB","0000001103","","EUR","274.89 ","231.00 ","43.89 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D47FB","0000001104","","JPY","196.35 ","165.00 ","31.35 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D47FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D67FB","0000001116","","MXN","128.52 ","108.00 ","20.52 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D67FB","0000001117","","EUR","135.66 ","114.00 ","21.66 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D87FB","0000001000","","EUR","1137.64 ","956.00 ","181.64 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9D87FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9DA7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9DA7FB","0000001031","","GBP","339.15 ","285.00 ","54.15 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9DC7FB","0000001040","","EUR","2963.10 ","2490.00 ","473.10 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9DC7FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9DE7FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9DE7FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E07FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E07FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E27FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E27FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E47FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E47FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E67FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E67FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E87FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E87FB","0000001061","","EUR","16.66 ","14.00 ","2.66 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EA7FB","0000001040","","EUR","1975.40 ","1660.00 ","315.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EA7FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EC7FB","0000001070","","ARS","168.74 ","141.80 ","26.94 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EC7FB","0000001071","","ZAR","194.45 ","163.40 ","31.05 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EE7FB","0000001104","","JPY","65.45 ","55.00 ","10.45 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EE7FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F07FB","0000001000","","EUR","2275.28 ","1912.00 ","363.28 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F07FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F27FB","0000001022","","ARS","243.95 ","205.00 ","38.95 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F27FB","0000001023","","USD","853.23 ","717.00 ","136.23 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F47FB","0000001040","","EUR","987.70 ","830.00 ","157.70 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F47FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F67FB","0000001055","","EUR","353.43 ","297.00 ","56.43 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F67FB","0000001056","","JPY","283.22 ","238.00 ","45.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F87FB","0000001067","","EUR","8.33 ","7.00 ","1.33 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F87FB","0000001068","","USD","4.17 ","3.50 ","0.67 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FA7FB","0000001100","","USD","106.98 ","89.90 ","17.08 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FA7FB","0000001107","","ARS","71.16 ","59.80 ","11.36 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FC7FB","0000001100","","USD","320.94 ","269.70 ","51.24 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FC7FB","0000001101","","EUR","285.24 ","239.70 ","45.54 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FE7FB","0000001070","","ARS","253.11 ","212.70 ","40.41 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FE7FB","0000001071","","ZAR","97.22 ","81.70 ","15.52 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA007FB","0000001082","","ARS","402.22 ","338.00 ","64.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA007FB","0000001083","","CNY","1237.60 ","1040.00 ","197.60 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA027FB","0000001113","","EUR","5.47 ","4.60 ","0.87 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA027FB","0000001114","","USD","82.11 ","69.00 ","13.11 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA047FB","0000001102","","USD","246.33 ","207.00 ","39.33 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA047FB","0000001103","","EUR","274.89 ","231.00 ","43.89 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA067FB","0000001104","","JPY","196.35 ","165.00 ","31.35 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA067FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA087FB","0000001116","","MXN","128.52 ","108.00 ","20.52 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA087FB","0000001117","","EUR","135.66 ","114.00 ","21.66 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0A7FB","0000001000","","EUR","1137.64 ","956.00 ","181.64 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0A7FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0C7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0C7FB","0000001031","","GBP","339.15 ","285.00 ","54.15 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0E7FB","0000001040","","EUR","2963.10 ","2490.00 ","473.10 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0E7FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA107FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA107FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA127FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA127FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA147FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA147FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA167FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA167FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA187FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA187FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1A7FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1A7FB","0000001061","","EUR","16.66 ","14.00 ","2.66 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1C7FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1C7FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1E7FB","0000001085","","DKK","3567.62 ","2998.00 ","569.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1E7FB","0000001090","","EUR","92.82 ","78.00 ","14.82 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA207FB","0000001104","","JPY","65.45 ","55.00 ","10.45 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA207FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA227FB","0000001000","","EUR","2275.28 ","1912.00 ","363.28 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA227FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA247FB","0000001070","","ARS","84.37 ","70.90 ","13.47 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA247FB","0000001071","","ZAR","291.67 ","245.10 ","46.57 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA267FB","0000001040","","EUR","987.70 ","830.00 ","157.70 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA267FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA287FB","0000001113","","EUR","8.21 ","6.90 ","1.31 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA287FB","0000001114","","USD","164.22 ","138.00 ","26.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2A7FB","0000001117","","EUR","90.44 ","76.00 ","14.44 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2A7FB","0000001118","","ARS","94.01 ","79.00 ","15.01 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2C7FB","0000001100","","USD","106.98 ","89.90 ","17.08 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2C7FB","0000001107","","ARS","71.16 ","59.80 ","11.36 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2E7FB","0000001100","","USD","320.94 ","269.70 ","51.24 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2E7FB","0000001101","","EUR","285.24 ","239.70 ","45.54 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA307FB","0000001070","","ARS","253.11 ","212.70 ","40.41 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA307FB","0000001071","","ZAR","97.22 ","81.70 ","15.52 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA327FB","0000001210","","EUR","5709.62 ","4798.00 ","911.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA327FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA347FB","0000001063","","BRL","33.32 ","28.00 ","5.32 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA347FB","0000001064","","CAD","19.04 ","16.00 ","3.04 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA367FB","0000001102","","USD","246.33 ","207.00 ","39.33 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA367FB","0000001103","","EUR","274.89 ","231.00 ","43.89 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA387FB","0000001104","","JPY","196.35 ","165.00 ","31.35 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA387FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3A7FB","0000001116","","MXN","128.52 ","108.00 ","20.52 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3A7FB","0000001117","","EUR","135.66 ","114.00 ","21.66 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3C7FB","0000001000","","EUR","1137.64 ","956.00 ","181.64 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3C7FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3E7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3E7FB","0000001031","","GBP","339.15 ","285.00 ","54.15 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA407FB","0000001040","","EUR","2963.10 ","2490.00 ","473.10 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA407FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA427FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA427FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA447FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA447FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA467FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA467FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA487FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA487FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA4A7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA4A7FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AA4C7FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
