"CLIENT","SALESORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","BILLINGSTATUS","DELIVERYSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB606A9DE7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151219","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20140102","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","1405.39 ","1181.00 ","224.39 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E07FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151220","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20140103","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","761.24 ","639.70 ","121.54 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E27FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20151221","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20140104","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","101299.22 ","85125.40 ","16173.82 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E47FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20151222","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20140105","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","250.73 ","210.70 ","40.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E67FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20151223","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20140106","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","10549.35 ","8865.00 ","1684.35 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9E87FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20151224","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20140107","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","195.16 ","164.00 ","31.16 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EA7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20151225","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20140108","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3972.22 ","3338.00 ","634.22 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EC7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20151226","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20140109","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","3598.92 ","3024.30 ","574.62 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9EE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20151227","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20140110","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F07FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20151228","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20140111","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","24395.00 ","20500.00 ","3895.00 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F27FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20151229","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20140112","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5527.55 ","4645.00 ","882.55 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F47FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20151230","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20140113","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","3459.33 ","2907.00 ","552.33 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F67FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20151231","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20140114","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","852.04 ","716.00 ","136.04 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A9F87FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150101","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150115","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","1916.50 ","1610.50 ","306.00 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FA7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150102","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150116","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","178.14 ","149.70 ","28.44 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FC7FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150103","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150117","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","871.55 ","732.40 ","139.15 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A9FE7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150104","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150118","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","1028.15 ","864.00 ","164.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA007FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150105","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150119","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","5523.38 ","4641.50 ","881.88 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA027FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150106","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150120","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","187.54 ","157.60 ","29.94 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA047FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150107","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150121","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","521.22 ","438.00 ","83.22 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA067FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150108","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150122","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","411.50 ","345.80 ","65.70 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA087FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150109","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150123","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","11552.52 ","9708.00 ","1844.52 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0A7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150110","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150124","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","26581.03 ","22337.00 ","4244.03 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0C7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150111","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150125","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","9417.66 ","7914.00 ","1503.66 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA0E7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150112","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150126","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","5631.08 ","4732.00 ","899.08 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA107FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150113","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150127","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","1405.39 ","1181.00 ","224.39 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA127FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150114","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150128","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","761.24 ","639.70 ","121.54 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA147FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150115","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150129","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","101299.22 ","85125.40 ","16173.82 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA167FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150116","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150130","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","250.73 ","210.70 ","40.03 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA187FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150117","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150131","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","10549.35 ","8865.00 ","1684.35 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1A7FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150118","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150201","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","195.16 ","164.00 ","31.16 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1C7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150119","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150202","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","107100.00 ","90000.00 ","17100.00 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA1E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150120","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150203","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","4415.73 ","3710.70 ","705.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA207FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150121","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150204","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","325.94 ","273.90 ","52.04 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA227FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150122","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150205","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","24220.07 ","20353.00 ","3867.07 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA247FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150123","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150206","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4499.87 ","3781.40 ","718.47 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA267FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150124","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150207","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","2727.24 ","2291.80 ","435.44 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA287FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150125","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150208","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","530.62 ","445.90 ","84.72 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150126","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150209","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","803.25 ","675.00 ","128.25 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2C7FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150127","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150210","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","178.14 ","149.70 ","28.44 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA2E7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150128","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150211","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","871.55 ","732.40 ","139.15 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA307FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150129","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150212","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","6543.80 ","5499.00 ","1044.80 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA327FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150130","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150213","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","113032.74 ","94985.50 ","18047.24 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA347FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150131","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150214","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","114.24 ","96.00 ","18.24 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA367FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150201","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150215","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","521.22 ","438.00 ","83.22 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA387FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150202","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150216","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","411.50 ","345.80 ","65.70 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150203","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150217","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","11379.97 ","9563.00 ","1816.97 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3C7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150204","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150218","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","26581.03 ","22337.00 ","4244.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA3E7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150205","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150219","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","9417.66 ","7914.00 ","1503.66 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA407FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150206","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150220","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","5631.08 ","4732.00 ","899.08 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA427FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150207","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150221","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","1405.39 ","1181.00 ","224.39 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA447FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150208","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150222","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","761.24 ","639.70 ","121.54 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA467FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150209","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150223","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","101299.22 ","85125.40 ","16173.82 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA487FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150210","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150224","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","250.73 ","210.70 ","40.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA4A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150211","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150225","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","10549.35 ","8865.00 ","1684.35 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA4C7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150212","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150226","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","195.16 ","164.00 ","31.16 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA4E7FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150213","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150227","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","3972.22 ","3338.00 ","634.22 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA507FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150214","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150228","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","3598.92 ","3024.30 ","574.62 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA527FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150215","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150228","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","325.94 ","273.90 ","52.04 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA547FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150216","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150301","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","24395.00 ","20500.00 ","3895.00 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA567FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150217","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150302","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","5527.55 ","4645.00 ","882.55 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA587FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150218","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150303","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","3459.33 ","2907.00 ","552.33 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA5A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150219","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150304","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","852.04 ","716.00 ","136.04 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA5C7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150220","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150305","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","1916.50 ","1610.50 ","306.00 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA5E7FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150221","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150306","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","178.14 ","149.70 ","28.44 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA607FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150222","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150307","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","871.55 ","732.40 ","139.15 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA627FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150223","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150308","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","1028.15 ","864.00 ","164.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA647FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150224","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150309","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","5523.38 ","4641.50 ","881.88 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA667FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150225","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150310","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","187.54 ","157.60 ","29.94 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA687FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150226","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150311","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","521.22 ","438.00 ","83.22 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA6A7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150227","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150312","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","411.50 ","345.80 ","65.70 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA6C7FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150228","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150313","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","11552.52 ","9708.00 ","1844.52 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA6E7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150228","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150314","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","26581.03 ","22337.00 ","4244.03 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA707FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150301","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150315","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","9417.66 ","7914.00 ","1503.66 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA727FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150302","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150316","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","5631.08 ","4732.00 ","899.08 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA747FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150303","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150317","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","1405.39 ","1181.00 ","224.39 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA767FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150304","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150318","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","761.24 ","639.70 ","121.54 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA787FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150305","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150319","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","101299.22 ","85125.40 ","16173.82 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA7A7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150306","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150320","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","250.73 ","210.70 ","40.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA7C7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150307","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150321","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","10549.35 ","8865.00 ","1684.35 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA7E7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150308","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150322","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","195.16 ","164.00 ","31.16 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA807FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150309","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150323","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","107100.00 ","90000.00 ","17100.00 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA827FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150310","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150324","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","4415.73 ","3710.70 ","705.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA847FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150311","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150325","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA867FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150312","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150326","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","24220.07 ","20353.00 ","3867.07 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AA887FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150313","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150327","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","4499.87 ","3781.40 ","718.47 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AA8A7FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150314","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150328","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","2727.24 ","2291.80 ","435.44 ","C","P","D"
