POHeader_ID,ID,product_productId,noteId,currency_code,grossAmount,netAmount,taxAmount,quantity,quantityUnit,deliveryDate
02BD2137-0890-1EEA-A6C2-BB55C1E4E7FB,798BFB37-1A08-43F5-A7DB-AF3A79830063,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB55C1E4E7FB,C2E2231B-53F9-421F-80CD-BABA961D17E6,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-03-08
02BD2137-0890-1EEA-A6C2-BB55C1E507FB,D2DCE1E0-EAC8-4786-A84C-A2A08C718845,HT-1501,,JPY,17850,15000,2850,1,EA,2020-05-17
02BD2137-0890-1EEA-A6C2-BB55C1E507FB,6B5B4A74-8B9A-4641-8D39-B80D64C37A38,HT-1056,,JPY,283.22,238,45.22,2,EA,2014-12-12
02BD2137-0890-1EEA-A6C2-BB55C1E527FB,659F5A8D-4528-4745-B726-F2E93380D439,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2020-05-20
02BD2137-0890-1EEA-A6C2-BB55C1E527FB,FBB15B95-4BB2-4811-BE9A-1C9F33DFA28F,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-02-26
02BD2137-0890-1EEA-A6C2-BB55C1E547FB,82D409A5-8CA7-4C17-B24E-C3E2B9B788D9,HT-1501,,JPY,35700,30000,5700,2,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1E547FB,BD8B7B73-F3E9-42DB-83F3-D9B4CE967937,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-12-04
02BD2137-0890-1EEA-A6C2-BB55C1E567FB,42A5F8A9-D4AA-4742-B37F-7DF8514A6012,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1E567FB,B2D216B7-76BE-49B4-8437-E3EF12199E79,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-02-18
02BD2137-0890-1EEA-A6C2-BB55C1E587FB,52D5F3C9-BDC3-43DB-8018-215341B78AFC,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB55C1E587FB,111B6911-DFE2-483C-BDC8-DD5F0D99F3EC,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-10-12
02BD2137-0890-1EEA-A6C2-BB55C1E5A7FB,F578EEBB-E86C-4C5C-B549-2EF3003B2A9A,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-08-10
02BD2137-0890-1EEA-A6C2-BB55C1E5A7FB,0A7FCE1C-39EF-44F3-AA22-467A4753C33F,HT-1502,,EUR,59500,50000,9500,2,EA,2020-12-05
02BD2137-0890-1EEA-A6C2-BB55C1E5C7FB,536D3806-133E-4D7F-A755-B9BBDCAA9CC7,HT-1500,,EUR,5950,5000,950,1,EA,2020-05-21
02BD2137-0890-1EEA-A6C2-BB55C1E5C7FB,C8FFB818-C265-4D32-9530-AEB232329F41,HT-1055,,EUR,353.43,297,56.43,3,EA,2020-06-29
02BD2137-0890-1EEA-A6C2-BB55C1E5E7FB,B154E6A2-29FC-4787-97E2-0DBEBC1A4A63,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-06-14
02BD2137-0890-1EEA-A6C2-BB55C1E5E7FB,AC47ECEB-6727-47CB-8802-56DF10DE995A,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-07-02
02BD2137-0890-1EEA-A6C2-BB55C1E607FB,E30BE3D1-EBF9-4BF2-ADF0-499E266DDD6B,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-11-23
02BD2137-0890-1EEA-A6C2-BB55C1E607FB,E6EC493C-ABFC-4B7A-B20C-18A3423075B3,HT-1501,,JPY,53550,45000,8550,3,EA,2020-02-07
02BD2137-0890-1EEA-A6C2-BB55C1E627FB,7E2FCD5A-D873-4D62-B033-90848EE55F57,HT-1501,,JPY,17850,15000,2850,1,EA,2020-08-04
02BD2137-0890-1EEA-A6C2-BB55C1E627FB,192A591F-AA2A-4A2D-9554-5FD3973C21AD,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-05-26
02BD2137-0890-1EEA-A6C2-BB55C1E647FB,6C37AD60-9314-464E-A197-C661F2B8B588,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-02-02
02BD2137-0890-1EEA-A6C2-BB55C1E647FB,A693ECFD-FCC5-4FE2-A19E-876823DC33F5,HT-1051,,USD,235.62,198,37.62,2,EA,2020-06-10
02BD2137-0890-1EEA-A6C2-BB55C1E667FB,C581E82D-65A9-4F87-B7B9-6222B75646A3,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-06-18
02BD2137-0890-1EEA-A6C2-BB55C1E667FB,679B2A9D-6FBE-4449-A94C-9D0636151216,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-04-26
02BD2137-0890-1EEA-A6C2-BB55C1E687FB,61EB3152-2545-49B3-B0F9-9A9F7748D882,HT-1502,,EUR,29750,25000,4750,1,EA,2020-12-05
02BD2137-0890-1EEA-A6C2-BB55C1E687FB,3628C769-8C0D-4895-8DC8-F52B415FF829,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-10-19
02BD2137-0890-1EEA-A6C2-BB55C1E6A7FB,9907D9B1-7C8A-48FA-9792-634804BD6879,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-01-24
02BD2137-0890-1EEA-A6C2-BB55C1E6A7FB,EFE5F562-E4EB-43ED-9032-28F992C2A4E5,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1E6C7FB,91300A91-741B-4073-BD50-E354152ADA23,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2020-03-28
02BD2137-0890-1EEA-A6C2-BB55C1E6C7FB,230CBF0A-E5B4-47EE-A823-50136584721A,HT-1061,,EUR,8.33,7,1.33,1,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C1E6E7FB,1BA05A7C-1BE7-48DC-BC8F-18FF7135F77D,HT-1061,,EUR,16.66,14,2.66,2,EA,2014-12-24
02BD2137-0890-1EEA-A6C2-BB55C1E6E7FB,71CF1B6C-3437-4FF9-ADE0-9C2E5A86885E,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-01-01
02BD2137-0890-1EEA-A6C2-BB55C1E707FB,7A528C75-BA56-4B2B-995A-72950F63230E,HT-1502,,EUR,59500,50000,9500,2,EA,2020-09-19
02BD2137-0890-1EEA-A6C2-BB55C1E707FB,FF182D61-5874-41BE-88FE-38425BE9F831,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB55C1E727FB,05826679-F69D-4F77-A60B-6E87A2F18DCA,HT-1051,,USD,353.43,297,56.43,3,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB55C1E727FB,4775F237-F72D-4D78-A5A3-C5A055E950D6,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-01-18
02BD2137-0890-1EEA-A6C2-BB55C1E747FB,09CD1BA8-B083-4DDE-8E94-BDDAF8CC0ED3,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-01-23
02BD2137-0890-1EEA-A6C2-BB55C1E747FB,85B05523-57D9-4A57-83DB-D891D5F6EADE,HT-1501,,JPY,53550,45000,8550,3,EA,2020-07-23
02BD2137-0890-1EEA-A6C2-BB55C1E767FB,8AE51AA6-79D8-47F0-8154-61C74AA88990,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-02-14
02BD2137-0890-1EEA-A6C2-BB55C1E767FB,38D72093-83B7-45B2-9897-95E66685D2A0,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-06-15
02BD2137-0890-1EEA-A6C2-BB55C1E787FB,2224AA2C-5630-4C97-99FD-D247511EC091,HT-8001,,GBP,1188.81,999,189.81,1,EA,2020-01-13
02BD2137-0890-1EEA-A6C2-BB55C1E787FB,FAED7F77-0B09-4355-8AB2-6E84E64C13D5,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-01-24
02BD2137-0890-1EEA-A6C2-BB55C1E7A7FB,A85B5AE9-AEF7-4842-A01C-DEBEDFE49ED6,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-05-21
02BD2137-0890-1EEA-A6C2-BB55C1E7A7FB,D83272E9-E3E6-4D0E-8F54-59EC6F2752C0,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-09-04
02BD2137-0890-1EEA-A6C2-BB55C1E7C7FB,3A398168-1586-4CDF-B3A9-2E70A4DB9774,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB55C1E7C7FB,9D32A32D-DF0C-4360-8350-2A1C55FEA70B,AD-1000,,CAD,0,0,0,1,EA,2020-05-14
02BD2137-0890-1EEA-A6C2-BB55C1E7E7FB,9E5BE79D-E313-4BA3-9022-A022B0169488,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-03-03
02BD2137-0890-1EEA-A6C2-BB55C1E7E7FB,6DDFA0D7-C2F9-493E-9791-449E7BD4F577,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-09-22
02BD2137-0890-1EEA-A6C2-BB55C1E807FB,A2F7E013-1B6E-4087-87C8-4F741D87BA71,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB55C1E807FB,41ED22E5-9735-4609-BB17-BE2CC6A9389C,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-09-10
02BD2137-0890-1EEA-A6C2-BB55C1E827FB,11680AA4-89C9-43E6-B722-F0CE8F471263,HT-1114,,USD,82.11,69,13.11,1,EA,2020-12-15
02BD2137-0890-1EEA-A6C2-BB55C1E827FB,41025FF9-F6C2-485E-91FA-B3D48C56C4A1,HT-8003,,USD,3303.44,2776,527.44,2,EA,2020-10-11
02BD2137-0890-1EEA-A6C2-BB55C1E847FB,2AE146B7-F8DD-41C2-8C5B-8C922FFDAC37,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-08-02
02BD2137-0890-1EEA-A6C2-BB55C1E847FB,4A2C14A8-8508-40A1-B532-A1505109B7B1,HT-1116,,MXN,42.84,36,6.84,1,EA,2014-12-30
02BD2137-0890-1EEA-A6C2-BB55C1E867FB,7B0DC0CB-404B-4748-8A6C-F8C3850C90D1,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-02-01
02BD2137-0890-1EEA-A6C2-BB55C1E867FB,BC11B6BA-EE2E-4B5E-A4FF-307FDB673560,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-01-22
02BD2137-0890-1EEA-A6C2-BB55C1E887FB,285CC844-29A5-4F60-9BDE-424E4978260E,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-03-11
02BD2137-0890-1EEA-A6C2-BB55C1E887FB,D45774A5-93AC-4113-AA95-D270E38E29B4,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-10-22
02BD2137-0890-1EEA-A6C2-BB55C1E8A7FB,50964A69-5EA2-444C-9AC5-92FF4EB980C1,HT-1112,,GBP,92.82,78,14.82,2,EA,2014-12-20
02BD2137-0890-1EEA-A6C2-BB55C1E8A7FB,8FE9B8FB-5751-45F6-AB4C-545CF225E716,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-06-25
02BD2137-0890-1EEA-A6C2-BB55C1E8C7FB,89902921-D211-45F1-9B1F-7DDCC3C5D1B1,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-08-06
02BD2137-0890-1EEA-A6C2-BB55C1E8C7FB,E0F58FA7-33AA-4804-94B2-EE93DA0AB955,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2014-12-16
02BD2137-0890-1EEA-A6C2-BB55C1E8E7FB,29243DEA-63AA-490C-937A-6CD09BFD8B80,HT-1040,,EUR,987.7,830,157.7,1,EA,2014-12-12
02BD2137-0890-1EEA-A6C2-BB55C1E8E7FB,88F3D16E-CF94-4351-9271-F67D55DF10BC,HT-1117,,EUR,135.66,114,21.66,3,EA,2020-03-23
02BD2137-0890-1EEA-A6C2-BB55C1E907FB,AAF8ED05-CF9B-4941-BD75-4018944D817F,AD-1000,,CAD,0,0,0,2,EA,2020-06-22
02BD2137-0890-1EEA-A6C2-BB55C1E907FB,205DC597-A5BF-4164-8B27-6BBA0FBCA83C,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-12-11
02BD2137-0890-1EEA-A6C2-BB55C1E927FB,59CC72C5-55DE-4779-9FAE-B8BC85AE12B7,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-08-31
02BD2137-0890-1EEA-A6C2-BB55C1E927FB,74DCEA88-D449-4E79-94C7-79F9F912B63A,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-09-22
02BD2137-0890-1EEA-A6C2-BB55C1E947FB,7AAF421C-59AD-413E-BDBE-D9E79290C0D2,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-07-13
02BD2137-0890-1EEA-A6C2-BB55C1E947FB,6273199D-1765-4592-9079-E2F898CA2EBB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-10-10
02BD2137-0890-1EEA-A6C2-BB55C1E967FB,A49BDF3D-EF7E-49E6-A614-88D5E0960F73,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB55C1E967FB,C9BBF981-D81C-4A93-8477-228F96E900C7,HT-1114,,USD,164.22,138,26.22,2,EA,2020-09-26
02BD2137-0890-1EEA-A6C2-BB55C1E987FB,001F3B57-AC1E-45D2-857D-133EFD86CBC5,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-03-10
02BD2137-0890-1EEA-A6C2-BB55C1E987FB,A9BDE531-8BAC-4781-84D9-DA54B7E777E5,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-07-12
02BD2137-0890-1EEA-A6C2-BB55C1E9A7FB,45786390-08AF-47EE-B413-912B22DE633B,HT-1115,,CAD,49.98,42,7.98,1,EA,2020-01-31
02BD2137-0890-1EEA-A6C2-BB55C1E9A7FB,B56748BC-1EEC-404E-8E4C-48F4DB710548,AD-1000,,CAD,0,0,0,2,EA,2020-02-01
02BD2137-0890-1EEA-A6C2-BB55C1E9C7FB,40E51181-7A1C-4D4C-81D7-15FAF746EE03,HT-1030,,EUR,821.1,690,131.1,3,EA,2020-04-28
02BD2137-0890-1EEA-A6C2-BB55C1E9C7FB,A2D54B17-4597-48C3-B281-86F4493A281E,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2020-10-21
02BD2137-0890-1EEA-A6C2-BB55C1E9E7FB,7F98DDD2-D30E-411D-B6DA-2B2366458250,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-03-01
02BD2137-0890-1EEA-A6C2-BB55C1E9E7FB,05485FE1-1B96-44FF-9004-FF3D083444FE,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-07-06
02BD2137-0890-1EEA-A6C2-BB55C1EA07FB,A1F24393-3721-4671-BACC-AE8CEFE90EC8,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB55C1EA07FB,AE777494-B396-4D05-98F2-5DEF12ED3F26,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-05-03
02BD2137-0890-1EEA-A6C2-BB55C1EA27FB,C5C48931-E8C1-4E98-8DDA-2F969A30CA31,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-03-27
02BD2137-0890-1EEA-A6C2-BB55C1EA27FB,2B1144CE-932E-4450-83AF-CE24265521DD,HT-8000,,EUR,950.81,799,151.81,1,EA,2020-06-28
02BD2137-0890-1EEA-A6C2-BB55C1EA47FB,E95814FC-1D4F-4B71-A353-1A14C012A89A,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1EA47FB,4B3A76FE-663E-4369-87CD-FFAF057853A0,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB55C1EA67FB,49F17297-B1E3-4C21-8C70-B8E397059879,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-02-12
02BD2137-0890-1EEA-A6C2-BB55C1EA67FB,29728406-FD3E-48EF-831B-6884C09C9B6E,HT-1114,,USD,246.33,207,39.33,3,EA,2020-04-23
02BD2137-0890-1EEA-A6C2-BB55C1EA87FB,4502B9E3-93F0-4810-9E6B-97DBF36CAEEF,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-06-24
02BD2137-0890-1EEA-A6C2-BB55C1EA87FB,F69D82FC-A18B-4351-A981-0802C0DEC905,AD-1000,,CAD,0,0,0,3,EA,2020-08-31
02BD2137-0890-1EEA-A6C2-BB55C1EAA7FB,A9AC791E-5C9E-49FC-A2C1-1894BC15EA42,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-08-15
02BD2137-0890-1EEA-A6C2-BB55C1EAA7FB,1DA8B688-BB9B-42E1-9BE7-D5D7A3CEF11B,HT-1116,,MXN,85.68,72,13.68,2,EA,2014-12-24
02BD2137-0890-1EEA-A6C2-BB55C1EAC7FB,BF53DB20-04C1-492A-8AD7-D8E3DE1BE15E,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2020-04-26
02BD2137-0890-1EEA-A6C2-BB55C1EAC7FB,AE720D85-955A-4CFF-9F26-C84A6E29FFFA,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-06-12
02BD2137-0890-1EEA-A6C2-BB55C1EAE7FB,3F19421C-1526-4272-AB63-B94CE7D9060F,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB55C1EAE7FB,9DAC8087-F470-40DD-BCCF-AA3C15638451,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-10-31
02BD2137-0890-1EEA-A6C2-BB55C1EB07FB,8BC655D2-7C22-4A51-BB85-BCA61E3D5C76,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-12-13
02BD2137-0890-1EEA-A6C2-BB55C1EB07FB,5E392EBB-1751-4FCF-822A-D40E04C744D0,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB55C1EB27FB,B0FC52F6-3D14-44B8-ACC9-BD135E136EBD,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB55C1EB27FB,27E5F3C7-CEE7-48C5-AD9B-E3245EC783A3,HT-1040,,EUR,987.7,830,157.7,1,EA,2014-12-09
02BD2137-0890-1EEA-A6C2-BB55C1EB47FB,DED0F5D5-E33B-4ED3-8680-322748660ED2,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-06-01
02BD2137-0890-1EEA-A6C2-BB55C1EB47FB,A8DD917A-94C8-4CF4-8BF2-97DA6841B313,HT-1032,,EUR,821.1,690,131.1,2,EA,2020-08-31
02BD2137-0890-1EEA-A6C2-BB55C1EB67FB,6A4F632C-29E3-4E24-AB52-8FD3D59965B2,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-09-15
02BD2137-0890-1EEA-A6C2-BB55C1EB67FB,2A7E9150-9310-4EF0-9E51-179A214141CC,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C1EB87FB,B22135DA-7F56-4F6A-8DED-8C3D13363195,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB55C1EB87FB,FD71F335-C526-48A8-A2AA-A834A27ADF96,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-10-30
02BD2137-0890-1EEA-A6C2-BB55C1EBA7FB,B669EB1A-1AED-4AD4-88F4-1AA00B94F7F6,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1EBA7FB,1DFFD501-D326-40DE-BA4E-893F1F7382AB,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C1EBC7FB,1A976B4B-46D9-4CD0-977F-4FC9F9B1B923,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB55C1EBC7FB,BBF32D6E-FDC5-4639-8276-84DE1C7B8124,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB55C1EBE7FB,B8E84ED7-98C6-452F-8BDE-87CED9C1A2CA,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-08-28
02BD2137-0890-1EEA-A6C2-BB55C1EBE7FB,C3C7DF7D-AA5B-4366-9E71-7AEBD8375AF4,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-08-25
02BD2137-0890-1EEA-A6C2-BB55C1EC07FB,8242DECA-9796-4E54-A725-57B49C280088,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-03-15
02BD2137-0890-1EEA-A6C2-BB55C1EC07FB,F2CDAD36-43BC-4E99-9828-54D8D8FA89B0,HT-1116,,MXN,128.52,108,20.52,3,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB55C1EC27FB,2BC00581-7842-4A68-870C-72C416AFF759,AD-1000,,CAD,0,0,0,2,EA,2020-07-30
02BD2137-0890-1EEA-A6C2-BB55C1EC27FB,88A51A3C-8D81-4F86-AA9C-B607A31C3E4C,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-12-23
02BD2137-0890-1EEA-A6C2-BB55C1EC47FB,4AD1F9FD-0011-4E1F-8902-B96867A5FCA4,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2014-12-23
02BD2137-0890-1EEA-A6C2-BB55C1EC47FB,B0B96742-D15D-4BBB-B22F-D924C72B13A1,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-12-13
02BD2137-0890-1EEA-A6C2-BB55C1EC67FB,778146F4-C4BA-45E2-8F2A-3AE3989245C6,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-03-22
02BD2137-0890-1EEA-A6C2-BB55C1EC67FB,B1D5806D-4537-4C87-BE8B-316553C21F18,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-06-13
02BD2137-0890-1EEA-A6C2-BB55C1EC87FB,B1FD9BCE-6903-48BD-9BFF-0A094BD3BC4A,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-12-31
02BD2137-0890-1EEA-A6C2-BB55C1EC87FB,D047483E-1F21-4F76-B72F-57BC6C6F7A37,HT-1114,,USD,164.22,138,26.22,2,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB55C1ECA7FB,D493A3D8-3CE2-47C9-9113-CB44B73CB24D,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-10-12
02BD2137-0890-1EEA-A6C2-BB55C1ECA7FB,22AFBF25-2B9F-412A-BA90-7B45AAFB634E,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-08-02
02BD2137-0890-1EEA-A6C2-BB55C1ECC7FB,CF6B0891-4EB4-4A89-9F71-E9E9C618B195,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB55C1ECC7FB,A27B3549-937A-405E-AD2F-861990DFAAA6,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-11-18
02BD2137-0890-1EEA-A6C2-BB55C1ECE7FB,FB2A0174-CB30-4EF3-BB8D-178D7677E2A2,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2020-11-21
02BD2137-0890-1EEA-A6C2-BB55C1ECE7FB,D7C0DE1F-0CA4-40FB-9E87-4AF189A939DB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-01-21
02BD2137-0890-1EEA-A6C2-BB55C1ED07FB,B6A74691-AB89-48C3-A331-DEFCAD456C75,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-05-14
02BD2137-0890-1EEA-A6C2-BB55C1ED07FB,A48E5A54-40BD-4154-B1C0-57A045CAE1B9,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-12-27
02BD2137-0890-1EEA-A6C2-BB55C1ED27FB,5F7C6CB0-E87A-45CB-83C1-4F0BD789915C,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-11-26
02BD2137-0890-1EEA-A6C2-BB55C1ED27FB,874365EC-AB23-4C41-870A-7E5612A83C50,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB55C1ED47FB,913CB8D5-A258-4375-996F-2DBC80ECE409,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-12-25
02BD2137-0890-1EEA-A6C2-BB55C1ED47FB,FC8E2862-1163-41AD-963A-D90FE1B95BC1,HT-1030,,EUR,273.7,230,43.7,1,EA,2020-02-12
02BD2137-0890-1EEA-A6C2-BB55C1ED67FB,9487C944-91C5-4A35-8902-469204BAE2E7,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-08-24
02BD2137-0890-1EEA-A6C2-BB55C1ED67FB,2EF5EF9A-C8CC-440B-AB75-91399099CAD4,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-09-04
02BD2137-0890-1EEA-A6C2-BB55C1ED87FB,A4188D61-6520-4BAE-8705-553A2E97ED36,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB55C1ED87FB,080069A9-DB71-4841-8E10-368F0707F50C,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-10-07
02BD2137-0890-1EEA-A6C2-BB55C1EDA7FB,D1336D39-E5DD-4081-AD04-4C2CB9A127AC,AD-1000,,CAD,0,0,0,3,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB55C1EDA7FB,A24A078D-5654-4F7E-93EF-4BF39B63E0CE,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB55C1EDC7FB,9DF147C8-62B3-4633-AA4C-93B3240594D2,HT-6132,,BRL,1069.81,899,170.81,1,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB55C1EDC7FB,9C48D791-44AD-4532-9C66-8AA144C034F6,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-09-09
02BD2137-0890-1EEA-A6C2-BB55C1EDE7FB,06304E2E-FAAD-4089-961E-330726860A25,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-02-09
02BD2137-0890-1EEA-A6C2-BB55C1EDE7FB,7291C7CA-F801-4073-94FE-33B4F507B1B1,HT-1065,,CHF,30.94,26,4.94,1,EA,2020-03-19
02BD2137-0890-1EEA-A6C2-BB55C1EE07FB,4A078F6D-3691-4292-A9BC-ABCC6C42306E,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB55C1EE07FB,EBBDBAE5-4B1E-458A-80B1-0EAD711C31CE,HT-1066,,USD,2.98,2.5,0.48,1,EA,2020-05-25
02BD2137-0890-1EEA-A6C2-BB55C1EE27FB,1EA9E7B1-2474-49AE-91AE-9C1F5E0ACADA,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB55C1EE27FB,443D546A-D43B-401C-9D2A-ED5FAF977C30,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-11-22
02BD2137-0890-1EEA-A6C2-BB55C1EE47FB,F5C3E5C3-A52C-441A-ABD0-4B6EA7BDC788,HT-1067,,EUR,8.33,7,1.33,2,EA,2020-01-03
02BD2137-0890-1EEA-A6C2-BB55C1EE47FB,CFED8959-532B-43E7-9F1E-C1DCD41F6090,HT-7000,,EUR,653.31,549,104.31,1,EA,2020-04-04
